client_number;entity_number;is_first
3086153;36295;True
3086250;36296;True
3086347;36297;True
3086444;36298;True
3086541;36299;True
2782737;32820;True
2782737;34000;False
2782737;8820;False
2782737;33998;False
3086735;36305;True
3086832;36306;True
3086929;36307;True
3087026;36308;True
3087123;36309;True
3087220;36310;True
3087220;33940;False
3087220;33017;False
3087220;33511;False
3087220;33077;False
3087414;36312;True
3029893;35648;True
3087511;36313;True
3087705;36315;True
3087802;36316;True
3087996;36317;True
3088093;36318;True
3088190;36319;True
3088287;36320;True
3088384;36321;True
3088578;36323;True
3088675;36323;True
3088869;36325;True
3088966;36326;True
3089063;36327;True
3089160;30461;True
3089160;25986;False
3082855;19167;True
3089257;36328;True
711011;9154;True
711011;16716;False
3089451;36330;True
1597009;2084;True
3089548;36332;True
3089645;36333;True
3089839;36336;True
3089936;36337;True
3090033;26553;True
3090130;1798;True
3090227;36338;True
3090227;36339;False
3090324;36340;True
3090421;36341;True
3090518;36342;True
3090712;36345;True
3090809;36346;True
3090906;36347;True
3091003;36348;True
3091197;36350;True
3091294;36351;True
3091391;36352;True
3091585;36354;True
3091682;36355;True
3091779;36356;True
3091973;36358;True
3092167;36359;True
3092167;36357;False
1602344;19577;True
1602344;19578;False
3092264;36360;True
3092361;38;True
3092458;36361;True
3092458;10969;False
3092458;11799;False
3092555;36362;True
3092652;36363;True
3092943;36365;True
3093040;36366;True
3093040;5625;False
3088772;36324;True
3088772;36303;False
3088772;36367;False
3093137;36368;True
3093234;36369;True
3093234;29146;False
3093331;36370;True
3093525;33533;True
3093622;32872;True
3093719;13440;True
3093816;36371;True
3093913;36372;True
3094010;36373;True
3094107;36374;True
3094204;36375;True
3094398;36376;True
2980811;35102;True
2980811;36377;False
3094495;36378;True
3094592;36379;True
3094786;908;True
3094786;12047;False
3094786;4488;False
2460988;29235;True
2460988;30959;False
2460988;30961;False
2460988;30960;False
3094883;621;True
3055695;35946;True
3095077;36382;True
3095077;36383;False
3095174;36384;True
3095271;36385;True
3095465;36388;True
2343715;27928;True
2805920;33082;True
2805920;36392;False
3095756;36360;True
3095853;1850;True
3095950;36393;True
3096241;36396;True
3096338;36397;True
2150976;25807;True
2150976;26553;False
2150976;26557;False
2150976;36398;False
2196469;26328;True
2196469;25986;False
3096726;36402;True
3096920;36404;True
3097017;36405;True
2202483;26409;True
2202483;36406;False
3097114;36407;True
3097211;36408;True
3097308;36409;True
3097405;36410;True
3097502;36412;True
3097696;36411;True
3097890;36415;True
3097793;36413;True
3097793;36414;False
3097793;36416;False
1966579;23787;True
1966579;36417;False
3097987;36418;True
3098084;36419;True
3098181;36420;True
3098278;36421;True
3098375;27102;True
1826220;22165;True
1826220;36422;False
3098569;36424;True
3098666;36425;True
3098763;36426;True
3098957;36428;True
3099054;36429;True
3099151;36431;True
3099248;36432;True
3099345;36433;True
3099345;36434;False
3099345;10969;False
3099442;36435;True
3099636;36437;True
3099733;36439;True
3099830;36440;True
3099927;36438;True
3099927;36441;False
3100024;36442;True
3100121;36443;True
3100218;36444;True
3100315;36445;True
3100412;36446;True
3100509;36447;True
3100606;36448;True
3100703;36449;True
3100897;36450;True
3100994;36452;True
3101091;36453;True
3101188;36454;True
3101285;36455;True
3101382;36456;True
3101479;18876;True
3101576;36457;True
3101673;36458;True
3101770;36459;True
3101867;36460;True
3101964;36461;True
3102061;36462;True
3102061;36463;False
3102158;36464;True
3102255;36465;True
3102352;36466;True
3102740;36472;True
3102837;12647;True
3102837;36473;False
3102934;27445;True
1052160;13213;True
1052160;13524;False
3103031;36475;True
3103128;36474;True
3103225;36476;True
3103322;36477;True
3103419;36478;True
2967813;18650;True
2967813;2832;False
2967813;34616;False
2967813;34950;False
2688065;31752;True
2688065;36479;False
3103516;36480;True
3103613;36481;True
3103710;36482;True
3103710;9830;False
3103807;36483;True
3103904;36484;True
3104098;36485;True
3104195;36486;True
3104292;36487;True
3104389;36488;True
3104486;36489;True
3104583;35865;True
3104777;10513;True
2582141;30550;True
2582141;33204;False
3104874;36492;True
3104971;36493;True
3105068;36494;True
3105165;36495;True
3105165;36496;False
3105262;36497;True
3105359;36498;True
3105650;36501;True
3105747;36502;True
3105844;36504;True
3105941;36503;True
3106135;36505;True
3106232;36506;True
3106329;36507;True
3106717;36511;True
2893026;34070;True
2893026;77;False
2893026;36512;False
3106911;36514;True
3107008;36515;True
3107105;36516;True
3107202;36517;True
3107396;36518;True
3107493;36519;True
3107590;36520;True
3107784;36522;True
3107784;14990;False
3107978;36524;True
3108075;36525;True
3108172;31701;True
2705331;5256;True
3108269;36526;True
3068305;35164;True
3068305;12383;False
3108366;36527;True
3108463;36529;True
3108560;36530;True
3108851;36533;True
3108948;36534;True
3109045;36535;True
3109142;36536;True
3109239;36537;True
3109336;36538;True
3109433;26051;True
3109530;36539;True
3109530;16964;False
3109724;36541;True
752624;9684;True
3109821;36542;True
3109918;36543;True
3109918;36544;False
3110015;36545;True
3110112;36546;True
3110209;36547;True
3110306;36548;True
3110306;36549;False
3110403;36550;True
3110597;36551;True
3110694;36552;True
3110791;36553;True
426898;5642;True
426898;5644;False
3110888;36554;True
3110888;5116;False
247060;11399;True
3110985;36555;True
3111082;36556;True
3111179;36557;True
3111276;36558;True
3111373;36559;True
3111470;36560;True
3111761;30123;True
3112052;36565;True
3112246;36567;True
3112246;1613;False
3112343;36568;True
2370293;20905;True
2370293;29433;False
3010202;35432;True
3010202;36570;False
3112537;36571;True
3112634;36572;True
3112731;36573;True
3112828;34055;True
3112925;36574;True
3113022;36575;True
3113119;36576;True
3113119;36577;False
3113216;36578;True
3113313;36580;True
3113410;36579;True
3113507;36581;True
3113604;22872;True
3113798;36582;True
3113895;31358;True
3113992;36583;True
3114089;36584;True
3114186;36585;True
3114283;36586;True
3114380;36587;True
3114574;36589;True
3114671;36590;True
3114768;36591;True
3114962;36593;True
3114865;36592;True
3114865;36595;False
3115059;36594;True
3115156;36596;True
3115253;36597;True
3115350;36598;True
3115447;36599;True
3115544;36601;True
3115738;36603;True
3115835;36604;True
3115932;36605;True
3116029;36607;True
3116126;36608;True
3116223;36609;True
3116320;36610;True
3116417;28373;True
3116514;36606;True
3116708;36612;True
3116805;36613;True
3116902;36614;True
3117096;36615;True
3117096;36616;False
3117193;36617;True
3117193;36616;False
3117290;36618;True
3117387;36620;True
3117484;36619;True
3117581;36621;True
3117678;36622;True
3117775;36623;True
3116611;36611;True
3116611;36625;False
3117872;36624;True
3117969;36626;True
3118066;36627;True
3118163;36628;True
3118260;36629;True
3118357;36630;True
3118551;36632;True
3118648;36634;True
3118745;36635;True
3118842;36636;True
3119036;36638;True
3119133;36639;True
3119230;36640;True
456192;5999;True
456192;36641;False
3119424;36642;True
3119521;36643;True
3119618;36644;True
3119715;36646;True
3119812;4159;True
3119812;36647;False
3119812;3551;False
3119909;36648;True
3120006;36649;True
302835;4159;True
302835;36647;False
3120297;36651;True
3120394;36652;True
3120491;36653;True
3120588;36654;True
3120685;36655;True
3120782;36656;True
3120879;36657;True
3120976;36658;True
3121073;36659;True
3121170;36660;True
3121267;36661;True
3121364;36662;True
3121461;36663;True
3121655;36665;True
3121655;36666;False
3121849;36667;True
3011560;35450;True
3011560;36633;False
3122043;36669;True
3122237;36671;True
3122334;36672;True
3122431;36673;True
3122528;36674;True
3122625;36675;True
3122140;36670;True
3122140;36677;False
3122140;32563;False
3122819;36678;True
3123013;36680;True
3123110;36681;True
3123207;36682;True
3123498;36684;True
3091488;36353;True
3091488;36687;False
3123789;36688;True
3123886;36689;True
3124080;36690;True
3124177;36691;True
3025916;35603;True
3025916;36692;False
3124274;36693;True
3124468;36694;True
3124565;36695;True
3118939;36637;True
3118939;36697;False
3124662;36698;True
3124759;36699;True
3124759;20173;False
3124856;36700;True
3124953;36701;True
3125050;36702;True
895602;4055;True
3125147;36703;True
3125244;36704;True
3125438;36706;True
3125535;36707;True
3125632;36708;True
3125729;36709;True
3125923;36711;True
3125923;19091;False
3126020;36712;True
3126408;36716;True
3126505;36717;True
3126505;34285;False
3126505;36718;False
3126796;36720;True
3126796;36721;False
3126893;36723;True
1462276;17949;True
1462276;36722;False
1462276;19806;False
2624821;23593;True
2624821;36724;False
3126990;36725;True
3127087;36726;True
3127184;31758;True
3127281;36727;True
3127378;36728;True
386061;4488;True
386061;29723;False
3127475;36729;True
3127572;36731;True
3127669;36730;True
3127766;36732;True
3127863;36733;True
2943175;34659;True
2943175;34660;False
2943175;26935;False
3128057;36736;True
3128057;36738;False
3128057;36737;False
3128154;36739;True
3128251;36740;True
3128348;36741;True
3128445;36742;True
3128542;36743;True
3128736;36745;True
3128930;36747;True
3129124;36749;True
3129221;36750;True
3129318;36751;True
3129609;36754;True
69162;992;True
69162;993;False
520891;6776;True
520891;14422;False
2886818;27163;True
2886818;36755;False
3129803;36758;True
3129997;36759;True
3130094;36760;True
3130191;36761;True
3130288;36762;True
3130385;36763;True
3130676;36766;True
3130773;36767;True
3130870;23206;True
3130967;36768;True
3131161;36770;True
1976570;23894;True
1976570;36775;False
3131646;36776;True
3123595;36685;True
3123595;36777;False
3123595;36778;False
3131743;36779;True
3131840;36782;True
3029214;35641;True
3029214;19894;False
3029214;24453;False
3029214;36784;False
3029214;36783;False
3029311;35642;True
3029311;19894;False
3029311;24453;False
3029311;36784;False
3029311;36783;False
3132034;36787;True
1829518;22204;True
1829518;36788;False
3132131;36789;True
3132325;36791;True
3132422;36528;True
3132519;36792;True
3132616;36793;True
3132616;36794;False
3132713;36795;True
3132810;36798;True
3133198;36800;True
3133295;36801;True
3133295;36802;False
3133295;35247;False
3133392;36803;True
3133392;36804;False
3133489;36805;True
3133586;36806;True
3133683;36807;True
3133877;36809;True
1388750;17084;True
1511552;18536;True
1511552;36734;False
1511552;435;False
3134071;36811;True
2328680;27772;True
3134168;36812;True
3134265;36813;True
3134362;36814;True
3134556;36817;True
3134556;36819;False
3134653;36820;True
3134750;36821;True
3134944;36825;True
3134944;36824;False
750878;9660;True
750878;36826;False
3135041;36827;True
3135138;36828;True
2980714;35100;True
2980714;35101;False
2980714;36154;False
3135526;36832;True
3135623;36833;True
3135720;36834;True
3135817;36835;True
3135914;36836;True
3136108;36838;True
3136108;11510;False
3136011;36837;True
3136011;36840;False
3136205;36841;True
3133780;36808;True
3133780;1203;False
3129027;36748;True
3129027;36843;False
3125826;36710;True
3125826;34954;False
3125826;32233;False
3129415;36752;True
3129415;36842;False
3129415;36844;False
3129415;36845;False
3129415;36846;False
2479515;29436;True
2495520;29602;True
2495520;30703;False
2495520;36848;False
3135332;36830;True
3135332;36851;False
3136302;16751;True
3136496;36852;True
3136593;36853;True
3136690;36854;True
3136787;36855;True
3136981;36857;True
3137078;36860;True
3123983;35879;True
3123983;3324;False
3137272;36862;True
3137272;36863;False
3137466;36865;True
3137563;36866;True
3137660;36868;True
3137757;36869;True
3137854;36870;True
3137951;36871;True
3138048;36872;True
3138048;36873;False
3138145;36874;True
3138242;36875;True
3122916;36679;True
3122916;4520;False
3122916;18817;False
3122916;24743;False
3138339;36876;True
1134416;14156;True
1134416;13935;False
1134416;14223;False
3138436;36877;True
3138533;36878;True
3138727;36881;True
3138824;36882;True
3138921;36883;True
3139018;36884;True
3139115;36885;True
3139212;36886;True
3139406;36888;True
3139503;36889;True
3139697;36890;True
3139794;36891;True
3139891;36892;True
3139988;36893;True
3140279;36896;True
3140376;28502;True
3140473;36897;True
3140570;36898;True
3140667;36899;True
3140764;36900;True
3140861;36901;True
3141152;36906;True
2480582;29447;True
2480582;36907;False
3141249;36908;True
3141346;36909;True
3141443;36910;True
3141540;36912;True
3141540;5993;False
3141055;36904;True
3141055;36903;False
3141637;36915;True
3141734;36916;True
3141831;36917;True
3142025;36919;True
3142122;36920;True
3142219;36921;True
3142413;36924;True
3142413;36925;False
3142510;36926;True
3142607;36927;True
3142704;36928;True
3142898;36929;True
3142898;36930;False
3142995;36931;True
3143189;36933;True
3143286;36934;True
3143383;36935;True
2777014;32755;True
2777014;36936;False
1226469;15197;True
3143480;36937;True
3143577;36938;True
3143674;36939;True
3143771;36940;True
3143965;36942;True
3143965;36943;False
3144062;34473;True
3144159;8763;True
3144256;36944;True
3144353;36945;True
3144547;36947;True
3144644;36948;True
3144741;36950;True
3144838;36951;True
3144838;12848;False
3144838;25718;False
3144935;36952;True
3145032;36953;True
830321;90;True
830321;92;False
830321;91;False
830321;10706;False
830321;3763;False
830321;19037;False
3145226;36955;True
3145323;36956;True
3145517;36957;True
3102546;36468;True
3102546;26350;False
3102546;35621;False
3102546;19967;False
3145614;36958;True
3145711;36959;True
3145808;36960;True
3145808;36961;False
3145905;36962;True
3146002;36963;True
3146002;36965;False
3146196;36964;True
3146293;36966;True
3146390;36967;True
3146487;36968;True
3146584;36969;True
3146681;10568;True
3146778;36970;True
3146875;36971;True
3146972;36972;True
3147069;36973;True
3147166;36974;True
3147166;36467;False
3147263;36975;True
3147360;33679;True
3147360;36976;False
1977249;36969;True
1977249;18381;False
3147554;36979;True
3147651;36980;True
3147748;36981;True
3147845;36982;True
3148136;36985;True
3148233;36986;True
3148330;14526;True
3148427;36987;True
841379;20174;True
841379;20173;False
3084213;36274;True
3084213;36303;False
2055528;24713;True
2055528;18817;False
2055528;24743;False
2055528;4520;False
2055528;32317;False
2055528;33240;False
2055528;34778;False
3148621;36991;True
3148718;36993;True
3148815;36994;True
3148912;36995;True
3149106;36998;True
3149009;36997;True
3149009;36998;False
3149203;36999;True
3149203;37000;False
3149397;37001;True
3149397;37002;False
3149494;37003;True
3149591;37004;True
3149591;33316;False
3149688;37005;True
3149688;37006;False
3149688;37007;False
3149785;37008;True
3149882;37009;True
1112979;36;True
1112979;20010;False
3150173;11799;True
3150173;10969;False
3150270;37011;True
3150367;37012;True
3150464;37013;True
3150561;37014;True
3150658;37015;True
3150755;37017;True
3150852;37018;True
3150949;37019;True
747871;9622;True
747871;1153;False
747871;7348;False
747871;9719;False
747871;3937;False
747871;17877;False
3148524;36988;True
3148524;28531;False
3151046;37020;True
3151143;37021;True
3151240;37022;True
3151337;37023;True
2825902;34862;True
2825902;7749;False
3151531;25705;True
3151531;31607;False
3151822;37028;True
3151919;37029;True
3152016;37030;True
3056665;35961;True
218736;3020;True
218736;37031;False
3151628;37026;True
3151628;430;False
2593296;30681;True
2593296;37033;False
3151434;37025;True
3151434;37034;False
3152113;37035;True
3152210;37036;True
3152598;37039;True
3152695;37040;True
3152792;37041;True
3152889;37042;True
3152986;37043;True
3153083;37044;True
3153180;37045;True
3153374;37047;True
3153471;37048;True
3153665;37050;True
3153762;37051;True
3153859;37052;True
3153956;37053;True
3154053;37054;True
3154150;37055;True
3154247;37056;True
3154344;37057;True
3153277;37046;True
3153277;33591;False
3154441;17836;True
3154538;37058;True
3154732;37060;True
3154829;37061;True
3154926;37062;True
3155023;37063;True
3155120;37064;True
3155217;37065;True
3155314;37066;True
3155411;37067;True
3155508;37068;True
3155896;37071;True
3155993;16135;True
3156090;37072;True
3156187;37073;True
3156381;37075;True
3156478;37076;True
3156575;37077;True
2220719;26636;True
2220719;37078;False
3156672;37079;True
3156769;37080;True
3156866;37081;True
3156963;37082;True
3157060;37083;True
3157060;37084;False
3157157;37085;True
3157254;37086;True
3157351;37087;True
3157448;37088;True
3112149;36566;True
3112149;37089;False
2503959;29689;True
2503959;28796;False
3152307;37037;True
3152307;4360;False
3152307;37091;False
3157545;37090;True
3157545;37093;False
3157545;37092;False
3157642;37094;True
3157739;37095;True
3157739;18377;False
3157836;37077;True
3158030;37098;True
3158127;37099;True
3158224;37100;True
3158321;37101;True
3158321;7777;False
3158418;37102;True
3158515;37103;True
3158515;37104;False
3158612;37105;True
3158709;37106;True
3158806;37107;True
3158903;37108;True
3159097;37109;True
3159194;37110;True
3159291;37111;True
3159388;36302;True
3159485;37112;True
3159582;37113;True
3159776;37114;True
3159873;37115;True
3159970;37116;True
2650041;31334;True
2650041;37117;False
3160067;37118;True
68677;986;True
68677;987;False
68677;37121;False
1306688;16127;True
1306688;37123;False
3160261;37124;True
3160358;37125;True
3160455;9743;True
3160552;37126;True
3160649;37127;True
3160746;37128;True
3160843;37129;True
3160940;37131;True
3161134;37133;True
3161231;37134;True
3161425;37137;True
3161522;37138;True
3161716;37139;True
3161716;37141;False
3161813;37142;True
3161910;37143;True
3162007;37144;True
3162104;13013;True
3162298;37145;True
3136884;36856;True
3136884;37136;False
3162395;37148;True
3162492;37149;True
3162686;37151;True
3162783;37152;True
3162783;23128;False
3162880;37153;True
3162977;37154;True
3163074;37155;True
3163171;37156;True
3163268;37157;True
3163365;37158;True
3163462;37159;True
3163559;37160;True
3162589;37150;True
3162589;33442;False
3163656;37161;True
177317;16135;True
177317;37162;False
2143798;25717;True
2143798;37163;False
1940486;23480;True
1940486;738;False
1940486;30365;False
1940486;30366;False
3163753;37164;True
3163947;37166;True
3164044;37167;True
3164141;37097;True
3164238;37168;True
3164335;37169;True
3164432;37170;True
3164529;37171;True
3164820;37174;True
3165014;37176;True
3165111;37178;True
418459;5544;True
3165208;37179;True
3165208;23426;False
3165305;37180;True
3165305;878;False
3165402;37181;True
3165596;37183;True
3165693;37184;True
3165790;37185;True
3165887;37186;True
714309;9195;True
714309;4488;False
3165984;37187;True
3166275;37191;True
3166372;37192;True
3166566;37194;True
3166663;37195;True
3166760;37196;True
3166857;10425;True
3166081;37188;True
3166081;35603;False
3166954;37197;True
2908643;34249;True
2908643;36608;False
3167148;37201;True
3167245;37202;True
3167342;37203;True
3167439;37204;True
3167536;37205;True
3161619;37140;True
3167633;37206;True
3167730;37207;True
2906897;34226;True
2906897;37006;False
2906897;37208;False
2906897;37209;False
3167827;37210;True
3167924;37212;True
3168021;37211;True
3168118;37213;True
3168215;37214;True
3168312;37215;True
3168409;37216;True
3168506;37217;True
1373036;16907;True
1373036;37219;False
3168797;37220;True
3168894;37221;True
3168991;37223;True
3169088;37224;True
3169185;37225;True
3169282;37226;True
1025582;12922;True
1025582;12874;False
3169379;37227;True
3169476;37228;True
3169573;37229;True
3169767;3616;True
3169767;3197;False
3169767;22016;False
3169767;37231;False
3169767;37232;False
3169864;37233;True
3169961;37234;True
3169670;37230;True
3169670;37241;False
3170446;37240;True
3170446;37242;False
3170543;37243;True
3170543;10985;False
3170543;13321;False
3170640;37244;True
3170058;37235;True
3170058;34837;False
3170058;34839;False
3170058;34836;False
3131937;36785;True
3131937;26052;False
3131937;35579;False
3131937;36786;False
3131937;35697;False
3170737;37246;True
3170834;37247;True
3171125;37251;True
3171222;37252;True
3171319;37253;True
3171513;37255;True
3171610;37256;True
3171804;37257;True
3171998;37258;True
3172095;37259;True
3172095;36649;False
3172192;37260;True
3172192;28068;False
3172289;821;True
3172386;37261;True
3172580;37263;True
3172677;37264;True
3172774;37265;True
3172871;37266;True
3173065;37268;True
3173162;37269;True
3173259;23945;True
1036349;13037;True
1036349;7152;False
3173356;37270;True
3027274;35621;True
3027274;37271;False
3027274;26350;False
3173453;37272;True
3173550;37273;True
3173647;37274;True
3173647;34673;False
3173744;37130;True
3173744;22923;False
2258840;27058;True
2258840;37276;False
3173938;37277;True
3174035;37278;True
3174132;37280;True
3174229;37279;True
3174229;4248;False
3174326;37281;True
3174326;37282;False
3174423;37283;True
3174520;37284;True
3174520;32681;False
3174617;37285;True
3174714;37286;True
3174811;37287;True
3174908;37288;True
3175005;37289;True
3175102;37290;True
3175393;36499;True
3175393;20495;False
3175393;37292;False
3175490;37293;True
3175490;37294;False
3175490;37295;False
149769;2098;True
149769;8691;False
149769;4476;False
149769;2097;False
149769;2096;False
149769;2100;False
3095368;36386;True
3095368;36839;False
3175587;37296;True
3175587;37297;False
3175684;26534;True
3175781;37298;True
3175878;37299;True
3175878;23109;False
3175878;34425;False
3173841;37275;True
3173841;18277;False
3175975;37300;True
3176072;3020;True
3176072;37031;False
3176169;37301;True
3176266;37302;True
3176363;34022;True
3176460;37303;True
3176557;37304;True
3176654;37305;True
3176654;10618;False
3176751;37306;True
3176848;37307;True
3176945;37308;True
3177042;37309;True
3177236;37310;True
3177333;37311;True
3177430;37312;True
3177527;37313;True
3177624;37314;True
3177721;37315;True
3177915;37318;True
3178012;22718;True
3178109;37319;True
180130;2520;True
3178303;25614;True
3178497;37321;True
3178594;37322;True
3178691;37323;True
3178788;37324;True
3178788;37323;False
3178788;37321;False
3178982;37326;True
3178982;12360;False
3179079;37327;True
3179176;37328;True
3179467;37331;True
3179564;37332;True
3179661;37333;True
3179855;37335;True
3179952;37336;True
3179758;37334;True
3179758;12866;False
3180146;37338;True
3180146;4438;False
3180243;37340;True
3180340;37339;True
3180340;37341;False
3180340;37342;False
3180534;37344;True
3180631;5490;True
3180631;37345;False
3180728;37346;True
3180825;37347;True
3180825;37348;False
3180922;37349;True
3180922;25705;False
3180922;31607;False
3181019;37350;True
3181116;37351;True
3181213;37352;True
3181310;26688;True
3181310;33367;False
3181407;37353;True
3181504;37354;True
3181698;37355;True
3181795;37336;True
3181892;37356;True
3182086;37358;True
3182086;37359;False
3180437;37343;True
3180437;30397;False
3182183;37360;True
3182377;37362;True
3182474;37363;True
3182571;37364;True
3182668;37365;True
3182765;37366;True
3182862;37367;True
3183056;37371;True
3183250;37373;True
2807375;33098;True
2807375;25674;False
1253047;37374;True
3183347;37375;True
3179370;12792;True
3179370;22876;False
3179370;37377;False
3183638;37379;True
3183638;37380;False
3183735;37381;True
3183832;37382;True
1312120;16197;True
1312120;25021;False
3183929;37383;True
3184026;37384;True
3184026;7749;False
3184123;7071;True
3184123;21077;False
3184220;37385;True
3184317;37386;True
3184414;37387;True
3184511;37388;True
3184608;37389;True
3184608;37392;False
3184802;37390;True
3184802;37391;False
3184705;24581;True
3184705;7780;False
3184705;37393;False
3185093;37395;True
3185287;37397;True
3185190;37396;True
3185190;26781;False
3185384;37398;True
3185481;37399;True
3185578;37400;True
3185675;37401;True
3185772;37402;True
3186063;37404;True
2675649;31626;True
2675649;31986;False
2675649;31987;False
2675649;37405;False
3186160;37407;True
3186257;37408;True
3186354;37409;True
3186451;37410;True
3186548;37411;True
3186645;37412;True
1376916;16958;True
1376916;19849;False
903459;11431;True
903459;14315;False
3186839;37416;True
3186742;37413;True
3186742;7892;False
3161328;37135;True
3161328;37418;False
2954039;34789;True
2954039;8631;False
3186936;37419;True
3187033;37420;True
3187227;37422;True
3187324;37423;True
3187421;37424;True
3187615;37426;True
3187712;37427;True
3187809;37427;True
3187809;37428;False
3187906;37429;True
3188197;37431;True
3188294;37431;True
3188294;10116;False
3188391;37432;True
3188488;37433;True
3188585;37434;True
3188779;37436;True
3188876;37437;True
3188973;37438;True
3189070;37439;True
3189167;24105;True
1489533;18277;True
3189361;37441;True
3189458;37442;True
1491958;13033;True
1491958;7152;False
3189555;37443;True
2855875;33645;True
2855875;37444;False
3189652;37445;True
3189749;37446;True
3189846;37447;True
3189943;37448;True
3190040;37449;True
3190137;37450;True
3190234;37451;True
3190331;37452;True
3190428;37453;True
3190525;37454;True
3190622;37455;True
3190719;37456;True
3190816;37457;True
3190913;37458;True
3191010;37459;True
3191107;37460;True
3191204;37461;True
3191398;37462;True
3191495;37463;True
2839676;33465;True
2839676;29146;False
3191592;37465;True
3191689;37466;True
3191786;37467;True
3191883;37468;True
3192174;37470;True
3192174;37472;False
3192077;36468;True
3192077;35621;False
3192077;26350;False
3192077;19967;False
3192077;37471;False
3192368;37475;True
3192562;37476;True
3192659;37477;True
3192756;37478;True
3192853;37479;True
3192950;37480;True
3193047;37481;True
3193144;37482;True
3193241;26828;True
3193338;37483;True
3193338;14267;False
3193435;37484;True
3193629;37486;True
3193726;37487;True
3193532;37485;True
3193532;34854;False
3193823;37488;True
3193920;37489;True
3193920;37490;False
3194017;37491;True
3194114;2641;True
3194114;37492;False
3194308;37494;True
2640147;31221;True
2640147;1947;False
3194405;37495;True
3194502;37496;True
3194696;37497;True
3194793;37498;True
3194890;37499;True
3194987;37500;True
3195181;37502;True
3195375;37504;True
3195569;37506;True
3195084;37501;True
3195084;12996;False
3195666;37507;True
3195763;37508;True
3195860;37509;True
3195957;37510;True
3196054;37511;True
3196151;37512;True
3196345;9104;True
3196539;37514;True
3196539;37516;False
3196636;37517;True
1648128;20110;True
1648128;18289;False
3196733;37518;True
3196733;37519;False
3196733;37520;False
3196442;37515;True
3196442;37521;False
3196830;37522;True
3196830;25612;False
3196830;25615;False
3196927;37523;True
3197024;37524;True
3197218;37526;True
3197412;37528;True
3197315;37527;True
3197315;37529;False
3197315;37530;False
3197509;37531;True
3197606;37532;True
3197703;37533;True
3197897;35127;True
3197897;25652;False
3197897;37534;False
3197994;35127;True
3197994;25652;False
3197994;37535;False
3198091;35127;True
3198091;25652;False
3198091;37536;False
3198188;35127;True
3198188;25652;False
3198188;37537;False
3198285;37538;True
3198382;35127;True
3198382;25652;False
3198382;37539;False
3198479;35127;True
3198479;25652;False
3198479;37540;False
3198576;35127;True
3198576;25652;False
3198576;37541;False
3198673;35127;True
3198673;25652;False
3198673;37542;False
3198770;35127;True
3198770;25652;False
3198770;37543;False
3198867;37544;True
3198964;37545;True
3199061;37546;True
3199158;28458;True
3199255;37547;True
3199449;37548;True
3199546;37549;True
3199643;37550;True
3199740;37551;True
3200031;37554;True
3200128;37555;True
3200322;37361;True
3200419;37557;True
3200516;37558;True
3200516;9492;False
3200613;37559;True
3200710;37560;True
1970459;23825;True
1970459;7577;False
1970459;37561;False
1970459;77;False
2073279;23825;True
2073279;7577;False
2073279;37561;False
2073279;77;False
3200807;37562;True
3200904;37563;True
3201098;37564;True
3201098;37565;False
3201195;37566;True
3201292;37567;True
3201389;37568;True
3201486;37569;True
3201486;36243;False
3201583;37570;True
3201680;37571;True
3201777;37572;True
3201874;37573;True
3201874;30326;False
3201971;37575;True
3202068;37574;True
3192465;37475;True
3192465;37577;False
3202359;37579;True
3202553;37581;True
3202650;37582;True
3202747;37583;True
3203135;37587;True
3203232;37589;True
3203329;37588;True
3203329;37590;False
3203426;37591;True
3203523;37592;True
3203620;37593;True
3203717;37594;True
3203911;37597;True
3204008;37598;True
3204202;37600;True
3204396;37601;True
3204493;37602;True
3204590;37603;True
3204687;18456;True
3204784;37604;True
3204881;37605;True
3205075;37607;True
3205172;37609;True
2984109;35138;True
2984109;37611;False
3205366;37612;True
3205463;37613;True
3205463;37615;False
3205560;37614;True
1927585;12763;True
1927585;37415;False
1927585;30554;False
1927585;21486;False
1927585;12762;False
1927585;23339;False
3205657;37616;True
3205754;37617;True
805004;10301;True
805004;37618;False
3205851;37619;True
3205948;37620;True
3206045;37621;True
3206142;37622;True
3206239;37623;True
3205269;37610;True
3205269;56;False
3205269;304;False
1965415;23774;True
1965415;37624;False
3206433;31444;True
3206433;31445;False
3206433;37626;False
3206530;37627;True
3206627;37628;True
1536481;18812;True
1536481;37629;False
3206724;37630;True
3206821;37631;True
3206918;37632;True
3207015;37633;True
3207209;37635;True
3202941;37585;True
3202941;13239;False
2739184;32326;True
2739184;35749;False
3207403;37637;True
3207597;37640;True
3207791;37644;True
3208082;37646;True
3208179;37647;True
3208373;37649;True
3208761;13606;True
2914366;34315;True
2914366;37657;False
3208955;37658;True
3209052;37659;True
3209052;37658;False
3209149;37660;True
2095589;25160;True
2095589;37661;False
3209246;37662;True
3209343;37663;True
3209343;37664;False
3209440;37665;True
3209828;37669;True
3209925;37670;True
3210022;37671;True
3210022;37673;False
3210216;37674;True
3210313;37675;True
3209537;37666;True
3209537;37676;False
3209537;37677;False
3210119;37672;True
3210119;37679;False
3210119;37680;False
3210507;37681;True
3210604;37682;True
3210798;37683;True
3210992;37685;True
3211089;37688;True
3211089;37689;False
2930080;34509;True
2930080;37690;False
3211186;37691;True
3096823;36403;True
3096823;37692;False
3096823;17501;False
3211283;37693;True
3211283;37694;False
3211477;37695;True
3211574;37697;True
